customer_id,customer_name,segment,region,state,city,first_order_date,last_order_date,total_orders,total_revenue,total_profit,customer_ltv,customer_type
PO-19180,Philisse Overcash,Home Office,Central,Illinois,Chicago,2015-08-11,2017-07-23,9,4893.043,1155.4331,4893.043,repeat
PO-19195,Phillina Ober,Home Office,Central,Illinois,Naperville,2014-01-04,2017-10-05,5,1056.858,-49.70089999999999,1056.858,repeat
PP-18955,Paul Prost,Home Office,South,Georgia,Smyrna,2014-08-26,2017-09-24,10,7252.608,1495.0854,7252.608,repeat
PR-18880,Patrick Ryan,Consumer,West,California,Oakland,2014-09-05,2017-11-24,5,1840.178,247.6226,1840.178,repeat
PS-18760,Pamela Stobb,Consumer,West,California,Los Angeles,2014-06-15,2017-09-14,6,2181.479,-134.441,2181.479,repeat
PS-18970,Paul Stevenson,Home Office,Central,Illinois,Chicago,2014-04-15,2017-10-22,8,1278.639,198.5099,1278.639,repeat
PS-19045,Penelope Sewall,Home Office,South,North Carolina,Charlotte,2014-12-20,2017-05-08,7,6843.634,1742.7296999999999,6843.634,repeat
PT-19090,Pete Takahito,Consumer,Central,Texas,Houston,2014-09-12,2017-10-20,4,160.572,-20.0508,160.572,repeat
PV-18985,Paul Van Hugh,Home Office,West,California,San Francisco,2014-07-12,2017-10-02,5,2876.046,434.52840000000003,2876.046,repeat
PW-19030,Pauline Webber,Corporate,South,Kentucky,Richmond,2014-05-16,2017-11-14,10,3454.916,803.8169,3454.916,repeat
PW-19240,Pierre Wener,Consumer,West,Colorado,Louisville,2014-11-18,2016-09-22,7,3922.4150000000004,1290.354,3922.4150000000004,repeat
QJ-19255,Quincy Jones,Corporate,Central,Minnesota,Saint Paul,2014-03-17,2017-12-05,9,6108.338,1203.6768,6108.338,repeat
RA-19285,Ralph Arnett,Consumer,East,New York,New York City,2014-12-13,2017-12-25,9,2617.906,546.0882,2617.906,repeat
RA-19885,Ruben Ausman,Corporate,West,California,Los Angeles,2014-04-08,2017-11-17,7,3832.314,1292.8656,3832.314,repeat
RA-19915,Russell Applegate,Consumer,Central,Texas,Houston,2014-06-30,2017-12-18,9,4793.543,304.8673,4793.543,repeat
RA-19945,Ryan Akin,Consumer,West,California,Murrieta,2014-08-29,2017-10-30,5,1686.9225,-445.695,1686.9225,repeat
RB-19330,Randy Bradley,Consumer,East,Pennsylvania,Philadelphia,2014-11-17,2017-10-23,2,1008.1959999999999,-164.40619999999998,1008.1959999999999,repeat
RB-19360,Raymond Buch,Consumer,East,New York,Auburn,2016-04-01,2017-09-25,6,15117.339,6976.0959,15117.339,repeat
RB-19435,Richard Bierner,Consumer,Central,Missouri,Saint Louis,2014-03-11,2017-12-11,8,2663.0860000000002,477.23990000000003,2663.0860000000002,repeat
RB-19465,Rick Bensley,Home Office,Central,Illinois,Chicago,2014-03-14,2017-12-21,12,4715.466,640.5466,4715.466,repeat
RB-19570,Rob Beeghly,Consumer,Central,Indiana,Columbus,2016-04-28,2017-12-05,5,528.546,76.8879,528.546,repeat
RB-19645,Robert Barroso,Corporate,West,Nevada,North Las Vegas,2014-08-23,2016-03-22,5,221.084,72.679,221.084,repeat
RB-19705,Roger Barcio,Home Office,West,Oregon,Portland,2015-08-22,2017-11-06,4,2067.45,243.07549999999998,2067.45,repeat
RB-19795,Ross Baird,Home Office,South,North Carolina,Gastonia,2014-06-03,2017-11-28,8,5633.316000000001,-461.73319999999995,5633.316000000001,repeat
RC-19825,Roy Collins,Consumer,Central,Illinois,Chicago,2014-12-05,2016-12-26,6,966.409,63.991400000000006,966.409,repeat
RC-19960,Ryan Crowe,Consumer,East,Ohio,Columbus,2014-08-25,2017-09-11,6,885.752,10.563300000000002,885.752,repeat
RD-19480,Rick Duston,Consumer,West,Washington,Olympia,2014-06-08,2017-10-19,8,4272.93,480.594,4272.93,repeat
RD-19585,Rob Dowd,Consumer,South,Kentucky,Henderson,2014-04-02,2017-07-03,10,2912.8940000000002,734.5158,2912.8940000000002,repeat
RD-19660,Robert Dilbeck,Home Office,Central,Missouri,Saint Peters,2015-04-12,2017-09-07,5,2786.632,835.772,2786.632,repeat
RD-19720,Roger Demir,Consumer,South,Florida,Daytona Beach,2014-07-20,2017-12-09,10,1419.737,207.3304,1419.737,repeat
RD-19810,Ross DeVincentis,Home Office,West,California,Los Angeles,2014-10-27,2017-12-16,8,1137.616,318.4625,1137.616,repeat
RD-19900,Ruben Dartt,Consumer,West,New Mexico,Carlsbad,2014-04-05,2017-09-07,9,3133.924,455.5292,3133.924,repeat
RD-19930,Russell D'Ascenzo,Consumer,Central,Texas,Austin,2014-10-03,2017-11-18,4,970.9420000000001,35.05740000000001,970.9420000000001,repeat
RE-19405,Ricardo Emerson,Consumer,East,Ohio,Kent,2014-12-29,2014-12-29,1,48.36,6.045,48.36,new
RE-19450,Richard Eichhorn,Consumer,Central,Texas,Dallas,2014-06-03,2017-03-03,5,876.696,209.2294,876.696,repeat
RF-19345,Randy Ferguson,Corporate,East,New Hampshire,Dover,2014-05-20,2016-12-05,8,3309.15,633.7072000000001,3309.15,repeat
RF-19735,Roland Fjeld,Consumer,Central,Michigan,Trenton,2014-08-06,2017-10-02,7,2341.2960000000003,711.6168,2341.2960000000003,repeat
RF-19840,Roy Französisch,Consumer,East,New York,New York City,2014-11-12,2017-12-24,8,945.222,280.0261,945.222,repeat
RH-19495,Rick Hansen,Consumer,Central,Minnesota,Rochester,2014-08-23,2017-11-28,5,3621.3759999999997,563.7877,3621.3759999999997,repeat
RH-19510,Rick Huthwaite,Home Office,East,Rhode Island,Providence,2014-11-16,2016-09-19,6,6979.18,1289.4535,6979.18,repeat
RH-19555,Ritsa Hightower,Consumer,South,Florida,Tallahassee,2015-12-04,2016-07-29,2,740.382,0.30570000000000164,740.382,repeat
RH-19600,Rob Haberlin,Consumer,South,Alabama,Huntsville,2015-07-02,2016-07-14,3,2085.7400000000002,172.6261,2085.7400000000002,repeat
RK-19300,Ralph Kennedy,Consumer,East,Pennsylvania,Philadelphia,2015-07-20,2017-09-02,3,1460.192,269.688,1460.192,repeat
RL-19615,Rob Lucas,Consumer,South,Alabama,Montgomery,2014-12-05,2017-08-31,8,6234.91,488.14840000000004,6234.91,repeat
RM-19375,Raymond Messe,Consumer,Central,Texas,Houston,2014-05-11,2017-01-19,6,1453.474,392.1499,1453.474,repeat
RM-19675,Robert Marley,Home Office,South,Louisiana,Monroe,2014-11-14,2017-12-24,5,5979.0960000000005,1902.5438000000001,5979.0960000000005,repeat
RM-19750,Roland Murray,Consumer,East,New York,New York City,2017-03-06,2017-03-06,1,98.35,28.6879,98.35,new
RO-19780,Rose O'Brian,Consumer,South,Tennessee,Memphis,2015-05-12,2017-11-25,7,3815.478,-1262.5716000000002,3815.478,repeat
RP-19270,Rachel Payne,Corporate,West,California,Riverside,2014-10-19,2016-08-21,4,954.6452,59.538399999999996,954.6452,repeat
RP-19390,Resi Pölking,Consumer,East,Ohio,Cleveland,2014-05-24,2017-11-27,12,5153.084,465.25030000000015,5153.084,repeat
RP-19855,Roy Phan,Corporate,Central,Wisconsin,Kenosha,2014-04-05,2017-12-02,8,2170.716,594.5868,2170.716,repeat
RR-19315,Ralph Ritter,Consumer,West,California,San Francisco,2016-11-14,2017-12-11,2,615.932,-73.835,615.932,repeat
RR-19525,Rick Reed,Corporate,East,Massachusetts,Lowell,2014-09-09,2017-07-13,6,3302.2619999999997,721.6826,3302.2619999999997,repeat
RS-19420,Ricardo Sperren,Corporate,West,Washington,Seattle,2014-08-05,2017-10-15,5,3221.29,633.4513999999999,3221.29,repeat
RS-19765,Roland Schwarz,Corporate,East,New York,Mount Vernon,2014-04-07,2017-11-24,8,4159.7699999999995,1206.3851,4159.7699999999995,repeat
RS-19870,Roy Skaria,Home Office,Central,Iowa,Burlington,2016-06-07,2017-12-11,2,22.328,9.5838,22.328,repeat
RW-19540,Rick Wilson,Corporate,West,Arizona,Mesa,2015-02-03,2017-09-01,7,7397.401,1586.6273,7397.401,repeat
RW-19630,Rob Williams,Corporate,Central,Texas,Dallas,2014-06-28,2017-10-02,9,3279.746,698.8325,3279.746,repeat
RW-19690,Robert Waldorf,Consumer,South,North Carolina,Wilmington,2016-05-30,2017-10-12,5,3495.646,707.5503,3495.646,repeat
SA-20830,Sue Ann Reed,Consumer,Central,Illinois,Chicago,2014-02-22,2017-10-28,10,4767.3415,610.1496000000001,4767.3415,repeat
SB-20170,Sarah Bern,Consumer,East,New York,New York City,2014-06-06,2017-06-12,3,1348.02,157.6658,1348.02,repeat
SB-20185,Sarah Brown,Consumer,East,New Hampshire,Concord,2014-09-20,2017-06-25,6,6410.996,885.4623999999999,6410.996,repeat
SB-20290,Sean Braxton,Corporate,Central,Texas,Houston,2014-05-09,2017-11-13,7,8057.891,-2082.7451,8057.891,repeat
SC-20020,Sam Craven,Consumer,Central,Texas,Plano,2014-03-03,2015-11-10,5,3362.9636,-317.0508,3362.9636,repeat
SC-20050,Sample Company A,Home Office,East,Connecticut,Norwich,2014-03-18,2017-11-20,9,4624.572,1011.7443,4624.572,repeat
SC-20095,Sanjit Chand,Consumer,West,California,Concord,2014-02-12,2017-01-15,9,14142.333999999999,5757.411899999999,14142.333999999999,repeat
SC-20230,Scot Coram,Corporate,Central,Texas,Arlington,2016-06-06,2017-08-03,4,4371.9580000000005,440.14099999999996,4371.9580000000005,repeat
SC-20260,Scott Cohen,Corporate,West,California,San Francisco,2014-04-06,2017-06-26,8,3729.7929999999997,671.0033999999999,3729.7929999999997,repeat
SC-20305,Sean Christensen,Consumer,Central,Michigan,Rochester Hills,2014-12-16,2017-12-01,7,3979.065,229.1617,3979.065,repeat
SC-20380,Shahid Collister,Consumer,West,Washington,Seattle,2014-03-01,2017-11-30,9,5992.536,236.66149999999996,5992.536,repeat
SC-20440,Shaun Chance,Corporate,West,Colorado,Aurora,2015-08-17,2017-11-24,7,1874.998,379.5611,1874.998,repeat
SC-20575,Sonia Cooley,Consumer,Central,Indiana,Mishawaka,2014-06-16,2017-09-29,5,902.7280000000001,100.2253,902.7280000000001,repeat
SC-20680,Steve Carroll,Home Office,South,Georgia,Columbus,2014-11-21,2017-08-26,6,1254.64,370.1578,1254.64,repeat
SC-20695,Steve Chapman,Corporate,South,Florida,Hialeah,2014-12-16,2017-10-02,10,2576.408,611.8291,2576.408,repeat
SC-20725,Steven Cartwright,Consumer,East,Delaware,Wilmington,2014-06-03,2017-06-26,11,5226.21,1276.6513,5226.21,repeat
SC-20770,Stewart Carmichael,Corporate,South,Alabama,Decatur,2015-06-20,2017-11-19,7,4492.657,-671.1874,4492.657,repeat
SC-20800,Stuart Calhoun,Consumer,Central,Texas,Houston,2015-12-11,2017-11-30,4,279.25600000000003,51.8252,279.25600000000003,repeat
SC-20845,Sung Chung,Consumer,Central,Illinois,Arlington Heights,2016-11-11,2017-08-21,2,280.632,31.1757,280.632,repeat
SD-20485,Shirley Daniels,Home Office,East,New York,New Rochelle,2014-01-26,2017-06-13,9,6121.114,1985.1671999999999,6121.114,repeat
SE-20110,Sanjit Engle,Consumer,East,New York,New York City,2014-04-11,2017-12-21,11,12209.438000000002,2650.6769,12209.438000000002,repeat
SF-20065,Sandra Flanagan,Consumer,East,Pennsylvania,Philadelphia,2014-09-10,2017-11-01,7,763.5459999999999,228.1623,763.5459999999999,repeat
SF-20200,Sarah Foster,Consumer,West,Washington,Marysville,2014-12-23,2017-11-01,9,3422.7859999999996,286.9046,3422.7859999999996,repeat
SF-20965,Sylvia Foulston,Corporate,Central,Michigan,Dearborn,2014-10-21,2017-11-12,9,3336.535,539.9352,3336.535,repeat
SG-20080,Sandra Glassco,Consumer,Central,Missouri,Independence,2015-10-31,2017-12-22,3,3406.5809999999997,570.438,3406.5809999999997,repeat
SG-20470,Sheri Gordon,Consumer,East,New York,New York City,2014-07-26,2017-06-30,8,1884.798,-119.0105,1884.798,repeat
SG-20605,Speros Goranitis,Consumer,East,New York,New York City,2014-01-23,2017-09-13,6,3124.832,463.269,3124.832,repeat
SG-20890,Susan Gilcrest,Corporate,Central,Texas,Mcallen,2014-03-30,2017-05-18,3,47.946,-3.7073,47.946,repeat
SH-19975,Sally Hughsby,Corporate,West,California,San Francisco,2014-12-10,2017-12-01,13,3406.8395,558.4739999999999,3406.8395,repeat
SH-20395,Shahid Hopkins,Consumer,South,Virginia,Arlington,2014-11-02,2017-12-07,10,2180.718,-144.5229,2180.718,repeat
SH-20635,Stefanie Holloman,Corporate,South,Tennessee,Jackson,2014-12-16,2015-11-26,2,2096.392,260.6258,2096.392,repeat
SJ-20125,Sanjit Jacobs,Home Office,East,New Jersey,New Brunswick,2015-09-22,2017-09-26,12,3949.656,144.1189,3949.656,repeat
SJ-20215,Sarah Jordon,Consumer,Central,Texas,Grand Prairie,2015-02-09,2017-12-01,6,1341.036,-23.5137,1341.036,repeat
SJ-20500,Shirley Jackson,Consumer,Central,Texas,Houston,2014-08-31,2017-04-21,5,1318.776,68.09629999999999,1318.776,repeat
SK-19990,Sally Knutson,Consumer,East,Connecticut,Fairfield,2016-11-28,2017-12-22,3,883.409,168.7933,883.409,repeat
SL-20155,Sara Luxemburg,Home Office,South,Florida,Jacksonville,2014-09-21,2017-10-21,7,3053.012,527.9715,3053.012,repeat
SM-20005,Sally Matthias,Consumer,East,New York,New York City,2014-11-23,2016-11-04,4,244.49399999999997,-26.5927,244.49399999999997,repeat
SM-20320,Sean Miller,Home Office,South,North Carolina,Monroe,2014-03-18,2017-10-12,5,25043.05,-1980.7393,25043.05,repeat
SM-20905,Susan MacKendrick,Consumer,East,Ohio,Newark,2016-05-03,2016-05-03,1,1043.041,-237.2885,1043.041,new
SM-20950,Suzanne McNair,Corporate,South,North Carolina,Greenville,2014-09-29,2017-12-05,12,5563.392,581.5741999999999,5563.392,repeat
SN-20560,Skye Norling,Home Office,West,California,Los Angeles,2015-06-18,2017-09-10,6,1860.418,-716.8565000000001,1860.418,repeat
SN-20710,Steve Nguyen,Home Office,Central,Texas,Houston,2014-05-06,2017-10-12,7,3127.9592,481.74989999999997,3127.9592,repeat
SO-20335,Sean O'Donnell,Consumer,South,Florida,Fort Lauderdale,2015-10-11,2017-12-01,6,2602.5755,-81.0858,2602.5755,repeat
SP-20545,Sibella Parks,Corporate,East,New York,New York City,2014-10-13,2017-02-06,6,1306.086,-118.77570000000001,1306.086,repeat
SP-20620,Stefania Perrino,Corporate,East,Pennsylvania,Philadelphia,2014-09-08,2017-11-13,9,5440.319,-270.42819999999995,5440.319,repeat
SP-20650,Stephanie Phelps,Corporate,West,California,San Jose,2014-04-16,2016-12-09,9,1872.4360000000001,268.4782,1872.4360000000001,repeat
SP-20860,Sung Pak,Corporate,East,Pennsylvania,Philadelphia,2014-12-15,2017-10-12,10,4282.94,566.7226,4282.94,repeat
SP-20920,Susan Pistek,Consumer,West,California,Los Angeles,2014-11-22,2017-10-21,6,3990.689,14.692400000000003,3990.689,repeat
SR-20425,Sharelle Roach,Home Office,West,Colorado,Louisville,2014-06-14,2017-12-22,5,3233.481,-3333.9144,3233.481,repeat
SR-20740,Steven Roelle,Home Office,East,New York,New York City,2014-02-20,2017-06-17,8,4345.8859999999995,1990.4243999999999,4345.8859999999995,repeat
SS-20140,Saphhira Shifley,Corporate,East,Rhode Island,Warwick,2014-11-23,2017-12-15,8,1324.028,332.3487,1324.028,repeat
SS-20410,Shahid Shariari,Consumer,West,California,Los Angeles,2014-05-30,2017-09-11,6,3056.8070000000002,-1010.9738,3056.8070000000002,repeat
SS-20515,Shirley Schmidt,Home Office,South,Kentucky,Louisville,2014-07-14,2016-08-26,3,613.4,199.93449999999999,613.4,repeat
SS-20590,Sonia Sunley,Consumer,West,Washington,Seattle,2014-08-05,2016-10-24,6,418.49,135.5401,418.49,repeat
SS-20875,Sung Shariari,Consumer,Central,Texas,Dallas,2014-12-14,2017-09-01,5,964.636,-75.586,964.636,repeat
ST-20530,Shui Tom,Consumer,East,Ohio,Parma,2014-02-14,2017-08-27,7,433.34000000000003,84.4419,433.34000000000003,repeat
SU-20665,Stephanie Ulpright,Home Office,South,Mississippi,Jackson,2015-12-05,2017-12-10,7,2595.364,763.4719,2595.364,repeat
SV-20365,Seth Vernon,Consumer,East,Delaware,Dover,2014-01-11,2017-09-20,10,11470.949999999999,1199.4242,11470.949999999999,repeat
SV-20785,Stewart Visinsky,Consumer,West,Colorado,Pueblo,2014-04-12,2017-02-13,9,4105.305,485.0272,4105.305,repeat
SV-20815,Stuart Van,Corporate,Central,Texas,Houston,2015-05-04,2017-10-15,4,1271.0900000000001,199.6502,1271.0900000000001,repeat
SV-20935,Susan Vittorini,Consumer,East,New York,New York City,2016-03-19,2017-12-28,8,1903.491,106.8912,1903.491,repeat
SW-20245,Scot Wooten,Consumer,West,California,Stockton,2014-07-20,2017-10-10,7,1085.078,-19.60620000000001,1085.078,repeat
SW-20275,Scott Williamson,Consumer,South,Mississippi,Jackson,2014-03-10,2017-11-30,6,1966.65,332.8725,1966.65,repeat
SW-20350,Sean Wendt,Home Office,Central,Michigan,Detroit,2016-04-09,2017-07-21,3,1019.044,95.8383,1019.044,repeat
SW-20455,Shaun Weien,Consumer,South,Virginia,Suffolk,2015-06-22,2017-07-21,7,2921.544,793.6548,2921.544,repeat
SW-20755,Steven Ward,Corporate,East,New York,New York City,2014-11-02,2016-07-14,2,758.6959999999999,68.2416,758.6959999999999,repeat
SZ-20035,Sam Zeldin,Home Office,West,California,Pico Rivera,2014-09-07,2017-11-25,11,3625.329,366.43030000000005,3625.329,repeat
TA-21385,Tom Ashbrook,Home Office,East,New York,New York City,2014-09-12,2017-10-22,4,14595.62,4703.7883,14595.62,repeat
TB-21055,Ted Butterfield,Consumer,East,New York,Troy,2016-06-17,2017-09-02,5,1467.881,390.2113,1467.881,repeat
TB-21175,Thomas Boland,Corporate,Central,Texas,Houston,2014-12-08,2017-11-02,4,3589.296,829.1635,3589.296,repeat
TB-21190,Thomas Brumley,Home Office,South,Arkansas,Fayetteville,2014-12-27,2017-11-11,4,816.1740000000001,179.0038,816.1740000000001,repeat
TB-21250,Tim Brockman,Consumer,East,New York,New York City,2014-12-08,2017-01-15,7,1602.376,260.6155,1602.376,repeat
TB-21280,Toby Braunhardt,Consumer,East,District of Columbia,Washington,2014-06-21,2016-05-26,6,2198.45,490.9567,2198.45,repeat
TB-21355,Todd Boyes,Corporate,East,New York,New York City,2016-01-25,2017-08-06,5,834.328,268.967,834.328,repeat
TB-21400,Tom Boeckenhauer,Consumer,West,Washington,Seattle,2014-01-21,2017-06-11,7,9133.99,2798.3689,9133.99,repeat
TB-21520,Tracy Blumstein,Consumer,East,Pennsylvania,Philadelphia,2014-10-17,2017-09-14,9,4737.486,-1603.0451,4737.486,repeat
TB-21595,Troy Blackwell,Consumer,Central,Indiana,Columbus,2014-02-18,2017-03-20,5,1387.559,-136.4091,1387.559,repeat
TB-21625,Trudy Brown,Consumer,Central,Texas,Grand Prairie,2014-08-06,2017-11-30,9,2797.668,379.882,2797.668,repeat
TC-20980,Tamara Chand,Corporate,West,Washington,Seattle,2014-11-07,2016-11-26,5,19052.218,8981.323900000001,19052.218,repeat
TC-21145,Theresa Coyne,Corporate,East,New Jersey,Lakewood,2017-09-15,2017-09-15,1,1038.26,265.5332,1038.26,new
TC-21295,Toby Carlisle,Consumer,West,California,San Diego,2014-10-14,2017-12-03,8,4266.812,606.3727,4266.812,repeat
TC-21475,Tony Chapman,Home Office,South,Georgia,Columbus,2014-11-22,2017-07-30,9,1244.976,119.104,1244.976,repeat
TC-21535,Tracy Collins,Home Office,South,Virginia,Arlington,2014-11-03,2017-12-26,7,742.5580000000001,217.933,742.5580000000001,repeat
TD-20995,Tamara Dahlen,Consumer,East,Massachusetts,Lowell,2014-05-19,2017-11-23,9,1434.5480000000002,88.1897,1434.5480000000002,repeat
TG-21310,Toby Gnade,Consumer,West,California,Los Angeles,2015-03-09,2017-01-27,5,3058.372,682.1704,3058.372,repeat
TG-21640,Trudy Glocke,Consumer,West,California,Long Beach,2014-03-31,2017-09-07,4,2074.661,365.7205,2074.661,repeat
TH-21100,Thea Hendricks,Consumer,West,California,Los Angeles,2014-09-27,2017-01-20,5,2422.824,-135.2125,2422.824,repeat
TH-21115,Thea Hudgings,Corporate,East,Pennsylvania,Philadelphia,2014-09-23,2017-11-02,4,2942.772,-252.5539,2942.772,repeat
TH-21235,Tiffany House,Corporate,Central,Texas,Dallas,2014-11-04,2017-09-04,8,1022.201,92.729,1022.201,repeat
TH-21550,Tracy Hopkins,Home Office,East,New York,New York City,2014-04-05,2017-10-19,7,4234.0960000000005,-571.9678,4234.0960000000005,repeat
TM-21010,Tamara Manning,Consumer,West,California,San Francisco,2014-02-21,2017-09-18,8,2955.2259999999997,573.3013,2955.2259999999997,repeat
TM-21490,Tony Molinari,Consumer,Central,Oklahoma,Oklahoma City,2017-03-30,2017-08-22,3,1094.6779999999999,292.52099999999996,1094.6779999999999,repeat
TN-21040,Tanja Norvell,Home Office,West,Arizona,Phoenix,2014-10-10,2017-10-01,7,3130.221,-692.0452,3130.221,repeat
TP-21130,Theone Pippenger,Consumer,East,Pennsylvania,Philadelphia,2015-04-14,2017-12-22,9,4454.0560000000005,1129.1261,4454.0560000000005,repeat
TP-21415,Tom Prescott,Consumer,West,Washington,Seattle,2015-11-28,2017-09-17,5,5329.0048,-1087.3898,5329.0048,repeat
TP-21565,Tracy Poddar,Corporate,West,Colorado,Aurora,2015-03-01,2017-01-14,4,1936.6399999999999,139.22869999999995,1936.6399999999999,repeat
TR-21325,Toby Ritter,Consumer,East,New Jersey,Belleville,2014-12-01,2017-06-20,5,675.9419999999999,220.36440000000002,675.9419999999999,repeat
TS-21085,Thais Sissman,Consumer,West,Arizona,Phoenix,2015-07-19,2017-01-07,2,4.833,-3.3156,4.833,repeat
TS-21160,Theresa Swint,Corporate,East,Ohio,Toledo,2014-04-23,2016-08-13,6,2163.6240000000003,260.87440000000004,2163.6240000000003,repeat
TS-21205,Thomas Seio,Corporate,East,New Jersey,Hackensack,2014-03-21,2017-06-15,7,5371.09,862.8877,5371.09,repeat
TS-21340,Toby Swindell,Consumer,Central,Texas,Houston,2014-01-19,2017-05-18,5,974.7819999999999,-184.97889999999998,974.7819999999999,repeat
TS-21370,Todd Sumrall,Corporate,East,New York,New York City,2014-10-28,2017-11-24,6,11891.751,2371.7144000000003,11891.751,repeat
TS-21430,Tom Stivers,Corporate,West,California,Los Angeles,2014-07-30,2017-07-11,5,2054.14,48.70169999999999,2054.14,repeat
TS-21505,Tony Sayre,Consumer,South,Tennessee,Columbia,2014-12-20,2017-12-19,6,2243.274,11.377899999999983,2243.274,repeat
TS-21610,Troy Staebel,Consumer,West,Arizona,Phoenix,2014-08-16,2017-11-05,7,2820.424,-294.6981,2820.424,repeat
TS-21655,Trudy Schmidt,Consumer,Central,Wisconsin,Milwaukee,2015-02-06,2017-05-06,5,3368.094,220.91629999999998,3368.094,repeat
TT-21070,Ted Trevino,Consumer,West,California,Los Angeles,2014-05-18,2017-11-29,7,4915.602,751.9567,4915.602,repeat
TT-21220,Thomas Thornton,Consumer,Central,Texas,Houston,2014-09-23,2017-06-30,8,1427.0439999999999,278.7371,1427.0439999999999,repeat
TT-21265,Tim Taslimi,Corporate,West,California,Los Angeles,2015-08-15,2016-11-19,3,439.5,93.9162,439.5,repeat
TT-21460,Tonja Turnell,Home Office,Central,Illinois,Aurora,2015-12-08,2017-12-18,7,5364.808,1124.4999,5364.808,repeat
TW-21025,Tamara Willingham,Home Office,West,Arizona,Scottsdale,2014-12-22,2017-10-27,7,5278.826,737.3905,5278.826,repeat
TZ-21580,Tracy Zic,Consumer,West,Colorado,Louisville,2014-11-11,2017-11-25,4,1707.286,224.8887,1707.286,repeat
VB-21745,Victoria Brennan,Corporate,South,Georgia,Columbus,2015-07-17,2017-11-06,6,2005.596,371.2398,2005.596,repeat
VD-21670,Valerie Dominguez,Consumer,South,Tennessee,Columbia,2014-08-04,2016-05-28,6,6442.254,1617.7874000000002,6442.254,repeat
VF-21715,Vicky Freymann,Home Office,Central,Indiana,Columbus,2014-03-01,2017-12-17,5,847.944,-96.27799999999999,847.944,repeat
VG-21790,Vivek Gonzalez,Consumer,West,California,San Diego,2014-08-08,2017-07-29,6,846.01,143.6268,846.01,repeat
VG-21805,Vivek Grady,Corporate,South,Virginia,Virginia Beach,2014-09-22,2017-03-19,5,427.372,-52.333,427.372,repeat
VM-21685,Valerie Mitchum,Home Office,East,New Jersey,Westfield,2014-04-07,2017-11-06,7,2454.866,513.5269,2454.866,repeat
VM-21835,Vivian Mathis,Consumer,East,Delaware,Newark,2014-03-22,2017-09-04,5,380.69,116.6373,380.69,repeat
VP-21730,Victor Preis,Home Office,West,Nevada,Las Vegas,2015-07-05,2017-11-30,3,993.9019999999999,205.3888,993.9019999999999,repeat
VP-21760,Victoria Pisteka,Corporate,West,California,San Francisco,2014-09-06,2017-10-16,7,3360.526,-1018.7768,3360.526,repeat
VS-21820,Vivek Sundaresam,Consumer,West,California,Los Angeles,2014-01-07,2017-05-23,4,1055.981,-262.8093,1055.981,repeat
VT-21700,Valerie Takahito,Home Office,East,Pennsylvania,Philadelphia,2014-06-06,2015-04-05,2,1736.596,-224.08889999999997,1736.596,repeat
VW-21775,Victoria Wilson,Corporate,East,Ohio,Medina,2014-05-11,2017-12-02,10,6134.0380000000005,-874.6645,6134.0380000000005,repeat
WB-21850,William Brown,Consumer,East,Pennsylvania,Philadelphia,2014-11-04,2017-12-10,11,6160.102,714.3311,6160.102,repeat
XP-21865,Xylona Preis,Consumer,West,California,San Diego,2014-01-20,2017-11-17,11,2374.658,621.23,2374.658,repeat
YC-21895,Yoseph Carroll,Corporate,West,California,San Francisco,2014-11-17,2017-12-26,5,5454.35,1305.629,5454.35,repeat
YS-21880,Yana Sorensen,Corporate,South,North Carolina,Burlington,2015-01-12,2017-12-21,8,6720.4439999999995,1778.2923,6720.4439999999995,repeat
ZC-21910,Zuschuss Carroll,Consumer,West,Oregon,Salem,2014-10-13,2017-11-06,13,8025.707,-1032.1490000000001,8025.707,repeat
ZD-21925,Zuschuss Donatelli,Consumer,West,California,San Francisco,2014-08-27,2017-06-11,5,1493.944,249.1307,1493.944,repeat
